18850_T5A46AS09RB_TCAOH310_28_536.515_315.842__M_20161204_221616.jpg,-0.2073169156047522,-0.1090494206150852,-0.1435134712025714,-0.05664795116418345,-0.09576962032689432,-0.543201319970415,-1.0894182659017886,1.0414716730022147,-0.04282218268518307,1.1771397371785308,-0.15425697145161651,0.8506731904953071,-0.1497727467611588,-0.4014873670556772,-0.4010452522410066,-0.3846903663557702,-0.41468765263920443,-0.04085188630917163,-0.30730372179703125,-0.5887596711212845,0.8071252799329587
18850_T5A46BB0GDB_TCAOH310_24_77.405_112.591_O_L_20161207_221443.jpg,-0.2213726374630226,-0.11600923839933062,-0.12823367370874972,-0.056655264240512225,0.1295485727762783,-0.7344458038527533,-0.5978404968252501,0.9130061546912496,0.37959145662611726,1.1771397371785308,-0.16062572480722861,0.9009719552909397,-0.15436419102274912,-0.47701982034942053,-0.48907592757331825,-0.4705523518113882,-0.4552032196377605,-0.4647605847769044,-0.34554551782710496,-0.5416560395358057,0.6417420920359795
18850_T5A46BB0GDB_TCAOH310_47_465.473_473.984_O_M_20161207_221506.jpg,-0.21872256192629957,-0.11678432059583746,-0.14749164333114037,-0.05665574396872699,0.08448493415564377,-0.02749950813641871,-0.4995249430099425,1.3837268225321737,0.041660545177077,-1.105980542708538,-0.1626487405790113,-1.3234193735522803,-0.15364396447191142,-0.42241391097516195,-0.5230334924916248,-0.36811777656304373,-0.5258643942615921,1.405344670199718,-0.29869415567053914,0.08603084057200344,-1.7791021685269783
18850_T5A46BB0GMB_TCAOH310_8_-425.919_260.200_O_M_20161207_221944.jpg,-0.20447266883521584,-0.09283168544033273,-0.13378503208816186,-0.05660992554571775,-0.4788105486022878,-0.865153549546503,-0.6961560506405579,0.387732212610784,-0.000580818754053035,1.1771397371785308,-0.14174424427059037,0.4417117743363871,-0.1393114561102412,-0.2935855326521924,-0.26976189560563624,-0.33562637466684564,-0.17159425064786804,-0.847639932357862,-0.23852419402235409,-0.2858915838216714,0.350210847396252
18850_T5A46BB0GTB_TCAOH310_30_38.219_-110.903_O_L_20161207_223016.jpg,-0.00011596782694468598,-0.08151712533571746,0.0005686902539626024,-0.05656600551411723,-1.0871696699808537,-1.6499431089458094,-1.286049373532404,-1.7828018762592328,-0.0850635466163131,0.15113435955174276,-0.07485984628498553,0.33373734237496494,-0.09071416959246743,0.09772002668096094,0.16339788349280054,0.197428136437683,-0.03440854079075724,0.7575281292666413,-0.036656849768225565,-0.4561774098494378,0.7938173530677902
18850_T5A46BH0K6B_TCAOH310_33_-522.089_-196.150__L_20161202_073708.jpg,-0.1260447132347542,-0.08293086485978285,-0.09082077309961709,-0.056572274483033834,-0.6140014644641913,-1.5369311521531734,-1.1385760428094422,-1.1050865587910441,-0.0850635466163131,1.1771397371785308,-0.12218842514335788,0.8742418080995182,-0.1256991742994087,-0.18497655925203174,-0.11379866935227531,-0.23749839128899652,-0.07030533315147788,-0.7166951954851747,-0.18615647509638034,-0.4284936965492013,0.7432955258760284
18850_T5A46BH0KCB_TCAOH310_49_327.173_273.979__M_20161202_075343.jpg,-0.21256812021867943,-0.1055683441107793,-0.15863052529113347,-0.05664226432433939,-1.9208469844625924,-0.10353458051070862,1.3193128025732495,-2.2411637508486644,-0.12730491054744314,0.6814792675301748,-0.15885246406899936,0.7219544406942484,-0.15297775491238655,-0.45413040449273445,-0.4621855159079752,-0.46227035001429767,-0.40962523254273486,-0.6737514478604943,-0.3308477114231856,-0.4384102505671964,0.5978205672813783
18850_T5A46BJ0K7B_TCAOH110_46_136.033_468.792__M_20161204_213707.jpg,-0.19877670027178163,-0.12194012448378985,-0.16031220714548308,-0.056657227980160076,-0.11830143963721158,2.4036231240498327,5.350250509000864,-2.3276601662738807,-0.16954627447857315,1.1771397371785308,-0.15860270903544596,0.08036533563462368,-0.15213148871515225,-0.4372315596733637,-0.4585735444015305,-0.4460203559669259,-0.41468765263920443,-0.5194510707853686,-0.3147709335468624,-0.1826974435719051,0.008354532547986057
18850_T5A46BN0F2B_TCAOH310_17_587.025_-319.449__L_20161202_050845.jpg,0.14769067888199247,-0.12194012448378985,-0.07649935343676882,-0.056657227980160076,-0.6590651030848258,-0.9580493780300496,-0.9911027120864808,-0.5352163451995129,-0.16954627447857315,0.3886461328812676,-0.04284125098343759,-2.202563469921122,-0.01543248936615691,0.4202259190934832,0.3120907105081087,0.3993215558384388,0.3172564518649599,0.17836951294178152,0.5903384291679652,3.6393077508638645,-2.26025348399689
18850_T5A46BN0F4B_TCAOH310_0_581.084_-150.740__L_20161202_051422.jpg,-0.20725801241278388,-0.1036403244933045,-0.0867341053675417,-0.05663853232954907,0.016889476224691988,-0.7807210609383157,-0.646998273732904,0.47384683080299944,0.3373500926949872,1.1771397371785308,-0.1483627526597559,0.5362297996251352,-0.14512728550825563,-0.34089696654288404,-0.3344715459059832,-0.3478923725890768,-0.33365651864209234,-0.2897234622367942,-0.2704413681191539,-0.44512458401688126,0.6649325855584151
